county_fips,YEAR,SEX,AGE,unemployed,med_inc,pop
12105,2007,1.5170392085012825,49.631183583730305,3.810919750824478,20000.0,460687.0
12105,2011,1.5208678065820922,49.780106637249496,6.471777900349329,17000.0,492517.0
12105,2015,1.526387702818104,50.64150298889838,3.6891545687446623,19600.0,528456.0
12105,2019,1.5207743153918791,51.42524394082468,2.4079320113314444,22900.0,593905.0
12109,2007,1.5169385194479297,48.81618569636135,3.0740276035131746,25000.0,145758.0
12109,2011,1.5180824222035323,50.37005887300252,3.7846930193439863,24000.0,159750.0
12111,2007,1.523852385238524,50.41449144914491,4.5004500450045,21000.0,210999.0
12111,2011,1.5261382799325465,52.906127037661605,7.982012366498033,18100.0,228968.0
12111,2015,1.5322862129144852,54.7283304246655,3.955788248981966,20000.0,247763.0
12111,2019,1.5249101181304572,54.73497688751926,2.5680534155110424,25000.0,277302.0
12113,2007,1.5054347826086956,46.12577639751553,4.3478260869565215,20000.0,118592.0
12113,2011,1.4961059190031152,47.4493769470405,4.439252336448598,20000.0,124519.0
12113,2015,1.4828411811652036,48.58339984038308,3.35195530726257,20000.0,136023.0
12113,2019,1.4806201550387597,49.627906976744185,2.1846370683579983,25000.0,150375.0
12115,2007,1.5428041346408694,55.485820302146834,2.8359395706334483,25300.0,323581.0
12115,2011,1.5342978298827639,57.04040907957096,5.263157894736842,22100.0,332773.0
12115,2015,1.5425330812854443,58.37132055090467,2.3764515257899,27600.0,357896.0
12115,2019,1.5309691522953608,59.81321350497935,1.6273985912071898,31900.0,384694.0
12117,2007,1.52414398595259,45.95258999122037,3.5411179397131987,26000.0,332993.0
12117,2011,1.5284750337381916,47.35708502024291,6.612685560053981,21300.0,348162.0
12117,2015,1.5325714285714285,48.79942857142857,3.742857142857143,25000.0,371288.0
12117,2019,1.5343587199206152,48.018853882411314,2.5055817415033492,30000.0,390828.0
12127,2007,1.5328415040456926,51.03212755830557,3.450737743931461,20000.0,417911.0
12127,2011,1.5257972517500649,53.362198599948144,6.092818252527872,17600.0,419900.0
13000,2007,1.5265135169437747,46.114938443964974,3.7542835385201165,18000.0,3694061.0
13000,2011,1.5221569070766447,47.178340492878135,6.111236717160298,15100.0,3913290.0
13000,2015,1.5216436504919972,47.759217027746104,3.802947759618227,19200.0,4470736.0
13000,2019,1.5173255742975156,48.75530551203532,2.7041325004578103,24000.0,4640198.0
13015,2015,1.5278969957081545,47.587982832618025,3.004291845493562,20700.0,81064.0
13015,2019,1.50253807106599,48.15989847715736,2.4111675126903553,24000.0,86149.0
13021,2007,1.555923777961889,47.15990057995029,4.391052195526098,15000.0,120969.0
13021,2011,1.5440976933514248,47.412483039348714,6.1736770691994565,12000.0,123267.0
13021,2015,1.5641769398114576,47.640319071791154,4.060913705583756,15600.0,121967.0
13021,2019,1.5632530120481927,48.51882530120482,3.91566265060241,18000.0,121781.0
13045,2015,1.5157766990291262,44.97330097087379,7.038834951456311,16900.0,92516.0
13045,2019,1.5193798449612403,46.753045404208194,3.322259136212625,20000.0,97098.0
13051,2007,1.542389687654933,46.11105602379772,3.1730292513634106,20600.0,194529.0
13051,2011,1.535926955140929,45.181024215958715,5.994442238983724,16200.0,221091.0
13051,2015,1.5263588067020841,46.51736820596649,5.271761340416837,20000.0,232520.0
13051,2019,1.530775379696243,48.611111111111114,3.117505995203837,24000.0,239183.0
13057,2007,1.5179190751445086,43.53815028901734,3.121387283236994,26000.0,153937.0
13057,2011,1.5258064516129033,45.976612903225806,5.403225806451613,25000.0,168617.0
13057,2015,1.5123367198838897,46.80624092888244,2.1770682148040637,28350.0,186795.0
13057,2019,1.5150620200826934,48.551683402244535,1.831069108092144,32000.0,207347.0
13059,2015,1.5576576576576577,40.02072072072072,3.6036036036036037,12000.0,104443.0
13059,2019,1.5380753138075314,40.92887029288703,2.1757322175732217,19800.0,107762.0
13063,2007,1.5410029498525073,42.39646017699115,6.1356932153392325,21000.0,203266.0
13063,2011,1.5471014492753623,44.45048309178744,10.748792270531402,15000.0,197994.0
13063,2015,1.537506745817593,43.99784133837021,5.774419859686994,17100.0,209065.0
13063,2019,1.5601825442099257,46.394751853964635,3.650884198516828,21000.0,224439.0
13067,2007,1.5245522819179664,43.383593298671286,3.73579818987098,28900.0,537489.0
13067,2011,1.5188871296086859,45.99954761366207,6.831033702782176,24000.0,550126.0
13067,2015,1.5217638152914459,46.40613171839516,3.6146858440575325,29000.0,588770.0
13067,2019,1.5200206221000172,46.938649252448876,2.3028011685856677,35000.0,614836.0
13073,2015,1.527683615819209,46.78983050847457,2.3728813559322033,26400.0,113299.0
13073,2019,1.521097046413502,47.54113924050633,1.7932489451476792,34940.0,124950.0
13077,2015,1.5122428991185113,48.02154750244858,3.232125367286973,26500.0,109571.0
13077,2019,1.535173642030276,48.65449688334817,1.2466607301869992,32300.0,118578.0
13089,2007,1.545907189802828,43.9892451702848,5.337582154949214,25000.0,588503.0
13089,2011,1.5432738437919784,45.41853770869315,8.059873344847437,20400.0,558612.0
13097,2015,1.5070093457943925,45.41004672897196,5.14018691588785,23000.0,109496.0
13097,2019,1.5468384074941453,48.121779859484775,3.51288056206089,25000.0,115921.0
13113,2015,1.5188781014023733,50.060409924487594,1.9417475728155338,31300.0,91053.0
13113,2019,1.5125482625482625,51.5,1.2548262548262548,35000.0,93993.0
13117,2015,1.51735615786971,47.23204945316215,3.233475986685687,31800.0,162422.0
13117,2019,1.5160642570281124,46.66706827309237,1.887550200803213,38295.0,190401.0
13121,2007,1.5409886398526251,43.37626650291679,4.482652747927541,26700.0,780547.0
13121,2011,1.5315315315315314,44.1910531220876,7.548928238583411,20000.0,761266.0
13135,2007,1.5185120502968914,42.60705553615089,4.016765630457562,27000.0,589742.0
13135,2011,1.5170756387553757,44.2226157348849,7.007336200354161,20220.0,628455.0
13135,2015,1.5292109256449165,45.27314112291351,3.9074355083459786,24500.0,690706.0
13135,2019,1.5128390596745027,46.47558770343581,2.206148282097649,29850.0,733547.0
13139,2007,1.509933774834437,44.61442236938926,3.090507726269316,22000.0,136490.0
13139,2011,1.5150528885272578,46.43856794141578,6.183889340927584,20000.0,140102.0
13139,2015,1.5277608297742526,47.1921903599756,2.684563758389262,21000.0,151797.0
13139,2019,1.5293150684931507,47.893150684931506,2.5205479452054798,26800.0,163133.0
13151,2007,1.5245901639344261,43.017704918032784,4.065573770491803,27000.0,138353.0
13151,2011,1.5513100436681222,45.603711790393014,7.641921397379912,22650.0,159528.0
